measurement_id,temperature_degC,depth_m
240,-22.56,130.91
240,-22.44,135.91
240,-22.33,140.91
240,-22.24,145.91
240,-22.11,150.91
240,-21.98,155.91
240,-21.86,160.91
240,-21.76,165.91
240,-21.61,170.91
240,-21.49,175.91
240,-21.35,180.91
240,-21.22,185.91
240,-21.09,190.91
240,-20.95,195.91
240,-20.83,200.91
240,-20.69,205.91
240,-20.55,210.91
240,-20.42,215.91
240,-20.27,220.91
240,-20.13,225.91
240,-19.99,230.91
240,-19.82,235.91
240,-19.69,240.91
240,-19.55,245.91
240,-19.39,250.91
240,-19.24,255.91
240,-19.09,260.91
240,-18.94,265.91
240,-18.8,270.91
240,-18.64,275.91
240,-18.5,280.91
240,-18.42,285.91
240,-18.17,290.91
240,-17.9,295.91
240,-17.84,300.91
240,-17.69,305.91
240,-17.54,310.91
240,-17.37,315.91
240,-17.22,320.91
240,-17.06,325.91
240,-16.92,330.91
240,-16.83,335.91
240,-16.74,340.91
241,-9.7675,0.5
241,-10.88,1.5
241,-10.366,3.5
241,-9.2026,5.5
241,-8.2492,7.5
241,-7.9154,8.5
241,-7.6489,9.5
241,-7.4595,10.5
241,-7.3413,11.5
241,-7.2398,13.5
241,-7.2359,17.5
